2026-05-27T10:32:16.097Z | server_startup | {"time":"2026-05-27T10:32:16.097Z","environment":{"ALLOW_DDL":false,"ALLOW_DROP":false,"ALLOW_DELETE":false},"database":"192.168.4.162\\BI4SIGHT:1433","user":"sahuntmobi","databaseName":"bi4sight_ads_1","schema":"dbo","startedVia":"C:\\Users\\Administrator\\AppData\\Local\\npm-cache\\_npx\\ffdd41263fd07c20\\node_modules\\@liangshanli\\mcp-server-mssqlserver\\src\\server-final.js"} | SUCCESS | RESPONSE: {"status":"starting"}
2026-05-27T10:32:16.143Z | tools/list | {} | SUCCESS | RESPONSE: {"tools":[{"name":"sql_query","description":"Execute SQL query, supports DDL and DML operations","inputSchema":{"type":"object","properties":{"sql":{"type":"string","description":"SQL statement to execute"}},"required":["sql"]}},{"name":"get_database_info","description":"Get database information, including database list, table list and configuration information","inputSchema":{"type":"object","properties":{}}},{"name":"get_operation_logs","description":"Get operation logs","inputSchema":{"type":"object","properties":{"limit":{"type":"number","description":"Limit count, default 50"},"offset":{"type":"number","description":"Offset, default 0"}}}},{"name":"check_permissions","description":"Check database permissions for DDL, DROP, DELETE and other operations","inputSchema":{"type":"object","properties":{}}}],"environment":{"ALLOW_DDL":false,"ALLOW_DROP":false,"ALLOW_DELETE":false,"MSSQL_SERVER":"192.168.4.162\\BI4SIGHT","MSSQL_PORT":"1433","MSSQL_USER":"sahuntmobi","MSSQL_DATABASE":"bi4sight_ads_1","MSSQL_SCHEMA":"dbo","serverInfo":{"name":"mssqlserver-mcp-server","version":"1.0.0"}}}
2026-05-27T10:32:16.143Z | prompts/list | {} | SUCCESS | RESPONSE: {"prompts":[]}
2026-05-27T10:32:16.144Z | resources/list | {} | SUCCESS | RESPONSE: {"resources":[]}
2026-05-27T10:32:16.164Z | connection_pool | {"action":"created"} | SUCCESS | RESPONSE: {"status":"success"}
2026-05-27T10:32:16.165Z | connection_pool_created | {"server":"192.168.4.162\\BI4SIGHT","port":1433,"database":"bi4sight_ads_template","max":10} | SUCCESS | RESPONSE: {"status":"success"}
2026-05-27T10:32:16.165Z | notifications/initialized | {} | SUCCESS | RESPONSE: null
2026-05-27T10:32:16.165Z | tools/list | {} | SUCCESS | RESPONSE: {"tools":[{"name":"sql_query","description":"Execute SQL query, supports DDL and DML operations","inputSchema":{"type":"object","properties":{"sql":{"type":"string","description":"SQL statement to execute"}},"required":["sql"]}},{"name":"get_database_info","description":"Get database information, including database list, table list and configuration information","inputSchema":{"type":"object","properties":{}}},{"name":"get_operation_logs","description":"Get operation logs","inputSchema":{"type":"object","properties":{"limit":{"type":"number","description":"Limit count, default 50"},"offset":{"type":"number","description":"Offset, default 0"}}}},{"name":"check_permissions","description":"Check database permissions for DDL, DROP, DELETE and other operations","inputSchema":{"type":"object","properties":{}}}],"environment":{"ALLOW_DDL":false,"ALLOW_DROP":false,"ALLOW_DELETE":false,"MSSQL_SERVER":"192.168.4.162\\BI4SIGHT","MSSQL_PORT":"1433","MSSQL_USER":"sahuntmobi","MSSQL_DATABASE":"bi4sight_ads_template","MSSQL_SCHEMA":"dbo","serverInfo":{"name":"mssqlserver-mcp-server","version":"1.0.0"}}}
2026-05-27T10:32:16.165Z | prompts/list | {} | SUCCESS | RESPONSE: {"prompts":[]}
2026-05-27T10:32:16.166Z | resources/list | {} | SUCCESS | RESPONSE: {"resources":[]}
2026-05-27T10:32:16.180Z | server_startup | {"time":"2026-05-27T10:32:16.180Z","environment":{"ALLOW_DDL":false,"ALLOW_DROP":false,"ALLOW_DELETE":false},"database":"192.168.4.162\\BI4SIGHT:1433","user":"sahuntmobi","databaseName":"bi4sight_platform","schema":"dbo","startedVia":"C:\\Users\\Administrator\\AppData\\Local\\npm-cache\\_npx\\ffdd41263fd07c20\\node_modules\\@liangshanli\\mcp-server-mssqlserver\\src\\server-final.js"} | SUCCESS | RESPONSE: {"status":"starting"}
2026-05-27T10:32:16.180Z | main | {} | SUCCESS | RESPONSE: {"status":"starting"}
2026-05-27T10:32:16.181Z | server_status | {} | SUCCESS | RESPONSE: {"status":"started"}
2026-05-27T10:32:16.181Z | log_config | {"logDir":"./logs","logFile":"logs\\mcp-mssqlserver.log"} | SUCCESS | RESPONSE: {"status":"configured"}
2026-05-27T10:32:16.182Z | server_start | {"name":"mssqlserver-mcp-server","version":"1.0.0","logDir":"./logs","logFile":"logs\\mcp-mssqlserver.log"} | SUCCESS | RESPONSE: {"status":"started"}
2026-05-27T10:32:16.182Z | main | {} | SUCCESS | RESPONSE: {"status":"started"}
2026-05-27T10:32:16.183Z | initialize | {"protocolVersion":"2025-06-18","capabilities":{"tools":{},"resources":{},"logging":{},"sampling":{},"roots":{"listChanged":true}},"clientInfo":{"name":"Copilot","version":"1.0.0"}} | SUCCESS | RESPONSE: null
2026-05-27T10:32:16.183Z | initialize | {"protocolVersion":"2025-06-18","capabilities":{"tools":{},"resources":{},"logging":{},"sampling":{},"roots":{"listChanged":true}},"clientInfo":{"name":"Copilot","version":"1.0.0"}} | SUCCESS | RESPONSE: {"protocolVersion":"2025-06-18","capabilities":{"tools":{"listChanged":false},"resources":{"listChanged":false},"logging":{"listChanged":false},"roots":{"listChanged":false}},"serverInfo":{"name":"mssqlserver-mcp-server","version":"1.0.0"}}
2026-05-27T10:32:16.218Z | connection_pool | {"action":"created"} | SUCCESS | RESPONSE: {"status":"success"}
2026-05-27T10:32:16.218Z | connection_pool_created | {"server":"192.168.4.162\\BI4SIGHT","port":1433,"database":"bi4sight_platform","max":10} | SUCCESS | RESPONSE: {"status":"success"}
2026-05-27T10:32:16.218Z | notifications/initialized | {} | SUCCESS | RESPONSE: null
2026-05-27T10:32:16.219Z | tools/list | {} | SUCCESS | RESPONSE: {"tools":[{"name":"sql_query","description":"Execute SQL query, supports DDL and DML operations","inputSchema":{"type":"object","properties":{"sql":{"type":"string","description":"SQL statement to execute"}},"required":["sql"]}},{"name":"get_database_info","description":"Get database information, including database list, table list and configuration information","inputSchema":{"type":"object","properties":{}}},{"name":"get_operation_logs","description":"Get operation logs","inputSchema":{"type":"object","properties":{"limit":{"type":"number","description":"Limit count, default 50"},"offset":{"type":"number","description":"Offset, default 0"}}}},{"name":"check_permissions","description":"Check database permissions for DDL, DROP, DELETE and other operations","inputSchema":{"type":"object","properties":{}}}],"environment":{"ALLOW_DDL":false,"ALLOW_DROP":false,"ALLOW_DELETE":false,"MSSQL_SERVER":"192.168.4.162\\BI4SIGHT","MSSQL_PORT":"1433","MSSQL_USER":"sahuntmobi","MSSQL_DATABASE":"bi4sight_platform","MSSQL_SCHEMA":"dbo","serverInfo":{"name":"mssqlserver-mcp-server","version":"1.0.0"}}}
2026-05-27T10:32:16.219Z | prompts/list | {} | SUCCESS | RESPONSE: {"prompts":[]}
2026-05-27T10:32:16.219Z | resources/list | {} | SUCCESS | RESPONSE: {"resources":[]}
2026-06-02T09:42:59.311Z | server_startup | {"time":"2026-06-02T09:42:59.311Z","environment":{"ALLOW_DDL":false,"ALLOW_DROP":false,"ALLOW_DELETE":false},"database":"192.168.4.162\\BI4SIGHT:1433","user":"sahuntmobi","databaseName":"bi4sight_platform","schema":"dbo","startedVia":"C:\\Users\\Administrator\\AppData\\Local\\npm-cache\\_npx\\ffdd41263fd07c20\\node_modules\\@liangshanli\\mcp-server-mssqlserver\\src\\server-final.js"} | SUCCESS | RESPONSE: {"status":"starting"}
2026-06-02T09:42:59.312Z | main | {} | SUCCESS | RESPONSE: {"status":"starting"}
2026-06-02T09:42:59.313Z | server_status | {} | SUCCESS | RESPONSE: {"status":"started"}
2026-06-02T09:42:59.313Z | log_config | {"logDir":"./logs","logFile":"logs\\mcp-mssqlserver.log"} | SUCCESS | RESPONSE: {"status":"configured"}
2026-06-02T09:42:59.314Z | server_start | {"name":"mssqlserver-mcp-server","version":"1.0.0","logDir":"./logs","logFile":"logs\\mcp-mssqlserver.log"} | SUCCESS | RESPONSE: {"status":"started"}
2026-06-02T09:42:59.315Z | main | {} | SUCCESS | RESPONSE: {"status":"started"}
2026-06-02T09:42:59.316Z | initialize | {"protocolVersion":"2025-06-18","capabilities":{"tools":{},"resources":{},"logging":{},"sampling":{},"roots":{"listChanged":true}},"clientInfo":{"name":"Copilot","version":"1.0.0"}} | SUCCESS | RESPONSE: null
2026-06-02T09:42:59.316Z | initialize | {"protocolVersion":"2025-06-18","capabilities":{"tools":{},"resources":{},"logging":{},"sampling":{},"roots":{"listChanged":true}},"clientInfo":{"name":"Copilot","version":"1.0.0"}} | SUCCESS | RESPONSE: {"protocolVersion":"2025-06-18","capabilities":{"tools":{"listChanged":false},"resources":{"listChanged":false},"logging":{"listChanged":false},"roots":{"listChanged":false}},"serverInfo":{"name":"mssqlserver-mcp-server","version":"1.0.0"}}
2026-06-02T09:42:59.357Z | connection_pool | {"action":"created"} | SUCCESS | RESPONSE: {"status":"success"}
2026-06-02T09:42:59.357Z | connection_pool_created | {"server":"192.168.4.162\\BI4SIGHT","port":1433,"database":"bi4sight_platform","max":10} | SUCCESS | RESPONSE: {"status":"success"}
2026-06-02T09:42:59.358Z | notifications/initialized | {} | SUCCESS | RESPONSE: null
2026-06-02T09:42:59.358Z | tools/list | {} | SUCCESS | RESPONSE: {"tools":[{"name":"sql_query","description":"Execute SQL query, supports DDL and DML operations","inputSchema":{"type":"object","properties":{"sql":{"type":"string","description":"SQL statement to execute"}},"required":["sql"]}},{"name":"get_database_info","description":"Get database information, including database list, table list and configuration information","inputSchema":{"type":"object","properties":{}}},{"name":"get_operation_logs","description":"Get operation logs","inputSchema":{"type":"object","properties":{"limit":{"type":"number","description":"Limit count, default 50"},"offset":{"type":"number","description":"Offset, default 0"}}}},{"name":"check_permissions","description":"Check database permissions for DDL, DROP, DELETE and other operations","inputSchema":{"type":"object","properties":{}}}],"environment":{"ALLOW_DDL":false,"ALLOW_DROP":false,"ALLOW_DELETE":false,"MSSQL_SERVER":"192.168.4.162\\BI4SIGHT","MSSQL_PORT":"1433","MSSQL_USER":"sahuntmobi","MSSQL_DATABASE":"bi4sight_platform","MSSQL_SCHEMA":"dbo","serverInfo":{"name":"mssqlserver-mcp-server","version":"1.0.0"}}}
2026-06-02T09:42:59.358Z | prompts/list | {} | SUCCESS | RESPONSE: {"prompts":[]}
2026-06-02T09:42:59.358Z | resources/list | {} | SUCCESS | RESPONSE: {"resources":[]}
2026-06-02T09:42:59.373Z | server_startup | {"time":"2026-06-02T09:42:59.373Z","environment":{"ALLOW_DDL":false,"ALLOW_DROP":false,"ALLOW_DELETE":false},"database":"192.168.4.162\\BI4SIGHT:1433","user":"sahuntmobi","databaseName":"bi4sight_ads_template","schema":"dbo","startedVia":"C:\\Users\\Administrator\\AppData\\Local\\npm-cache\\_npx\\ffdd41263fd07c20\\node_modules\\@liangshanli\\mcp-server-mssqlserver\\src\\server-final.js"} | SUCCESS | RESPONSE: {"status":"starting"}
2026-06-02T09:42:59.373Z | main | {} | SUCCESS | RESPONSE: {"status":"starting"}
2026-06-02T09:42:59.374Z | server_status | {} | SUCCESS | RESPONSE: {"status":"started"}
2026-06-02T09:42:59.374Z | log_config | {"logDir":"./logs","logFile":"logs\\mcp-mssqlserver.log"} | SUCCESS | RESPONSE: {"status":"configured"}
2026-06-02T09:42:59.375Z | server_start | {"name":"mssqlserver-mcp-server","version":"1.0.0","logDir":"./logs","logFile":"logs\\mcp-mssqlserver.log"} | SUCCESS | RESPONSE: {"status":"started"}
2026-06-02T09:42:59.375Z | main | {} | SUCCESS | RESPONSE: {"status":"started"}
2026-06-02T09:42:59.376Z | initialize | {"protocolVersion":"2025-06-18","capabilities":{"tools":{},"resources":{},"logging":{},"sampling":{},"roots":{"listChanged":true}},"clientInfo":{"name":"Copilot","version":"1.0.0"}} | SUCCESS | RESPONSE: null
2026-06-02T09:42:59.376Z | initialize | {"protocolVersion":"2025-06-18","capabilities":{"tools":{},"resources":{},"logging":{},"sampling":{},"roots":{"listChanged":true}},"clientInfo":{"name":"Copilot","version":"1.0.0"}} | SUCCESS | RESPONSE: {"protocolVersion":"2025-06-18","capabilities":{"tools":{"listChanged":false},"resources":{"listChanged":false},"logging":{"listChanged":false},"roots":{"listChanged":false}},"serverInfo":{"name":"mssqlserver-mcp-server","version":"1.0.0"}}
2026-06-02T09:42:59.386Z | tools/list | {} | SUCCESS | RESPONSE: {"tools":[{"name":"sql_query","description":"Execute SQL query, supports DDL and DML operations","inputSchema":{"type":"object","properties":{"sql":{"type":"string","description":"SQL statement to execute"}},"required":["sql"]}},{"name":"get_database_info","description":"Get database information, including database list, table list and configuration information","inputSchema":{"type":"object","properties":{}}},{"name":"get_operation_logs","description":"Get operation logs","inputSchema":{"type":"object","properties":{"limit":{"type":"number","description":"Limit count, default 50"},"offset":{"type":"number","description":"Offset, default 0"}}}},{"name":"check_permissions","description":"Check database permissions for DDL, DROP, DELETE and other operations","inputSchema":{"type":"object","properties":{}}}],"environment":{"ALLOW_DDL":false,"ALLOW_DROP":false,"ALLOW_DELETE":false,"MSSQL_SERVER":"192.168.4.162\\BI4SIGHT","MSSQL_PORT":"1433","MSSQL_USER":"sahuntmobi","MSSQL_DATABASE":"bi4sight_ads_template","MSSQL_SCHEMA":"dbo","serverInfo":{"name":"mssqlserver-mcp-server","version":"1.0.0"}}}
2026-06-02T09:42:59.386Z | prompts/list | {} | SUCCESS | RESPONSE: {"prompts":[]}
2026-06-02T09:42:59.386Z | resources/list | {} | SUCCESS | RESPONSE: {"resources":[]}
2026-06-02T09:42:59.416Z | connection_pool | {"action":"created"} | SUCCESS | RESPONSE: {"status":"success"}
2026-06-02T09:42:59.416Z | connection_pool_created | {"server":"192.168.4.162\\BI4SIGHT","port":1433,"database":"bi4sight_ads_template","max":10} | SUCCESS | RESPONSE: {"status":"success"}
2026-06-02T09:42:59.416Z | notifications/initialized | {} | SUCCESS | RESPONSE: null
2026-06-02T09:42:59.422Z | server_startup | {"time":"2026-06-02T09:42:59.422Z","environment":{"ALLOW_DDL":false,"ALLOW_DROP":false,"ALLOW_DELETE":false},"database":"192.168.4.162\\BI4SIGHT:1433","user":"sahuntmobi","databaseName":"bi4sight_ads_template","schema":"dbo","startedVia":"C:\\Users\\Administrator\\AppData\\Local\\npm-cache\\_npx\\ffdd41263fd07c20\\node_modules\\@liangshanli\\mcp-server-mssqlserver\\src\\server-final.js"} | SUCCESS | RESPONSE: {"status":"starting"}
2026-06-02T09:42:59.422Z | main | {} | SUCCESS | RESPONSE: {"status":"starting"}
2026-06-02T09:42:59.422Z | server_status | {} | SUCCESS | RESPONSE: {"status":"started"}
2026-06-02T09:42:59.423Z | log_config | {"logDir":"./logs","logFile":"logs\\mcp-mssqlserver.log"} | SUCCESS | RESPONSE: {"status":"configured"}
2026-06-02T09:42:59.423Z | server_start | {"name":"mssqlserver-mcp-server","version":"1.0.0","logDir":"./logs","logFile":"logs\\mcp-mssqlserver.log"} | SUCCESS | RESPONSE: {"status":"started"}
2026-06-02T09:42:59.424Z | main | {} | SUCCESS | RESPONSE: {"status":"started"}
2026-06-02T09:42:59.425Z | initialize | {"protocolVersion":"2025-06-18","capabilities":{"tools":{},"resources":{},"logging":{},"sampling":{},"roots":{"listChanged":true}},"clientInfo":{"name":"Copilot","version":"1.0.0"}} | SUCCESS | RESPONSE: null
2026-06-02T09:42:59.425Z | initialize | {"protocolVersion":"2025-06-18","capabilities":{"tools":{},"resources":{},"logging":{},"sampling":{},"roots":{"listChanged":true}},"clientInfo":{"name":"Copilot","version":"1.0.0"}} | SUCCESS | RESPONSE: {"protocolVersion":"2025-06-18","capabilities":{"tools":{"listChanged":false},"resources":{"listChanged":false},"logging":{"listChanged":false},"roots":{"listChanged":false}},"serverInfo":{"name":"mssqlserver-mcp-server","version":"1.0.0"}}
2026-06-02T09:42:59.450Z | server_startup | {"time":"2026-06-02T09:42:59.450Z","environment":{"ALLOW_DDL":false,"ALLOW_DROP":false,"ALLOW_DELETE":false},"database":"192.168.4.162\\BI4SIGHT:1433","user":"sahuntmobi","databaseName":"bi4sight_platform","schema":"dbo","startedVia":"C:\\Users\\Administrator\\AppData\\Local\\npm-cache\\_npx\\ffdd41263fd07c20\\node_modules\\@liangshanli\\mcp-server-mssqlserver\\src\\server-final.js"} | SUCCESS | RESPONSE: {"status":"starting"}
2026-06-02T09:42:59.450Z | main | {} | SUCCESS | RESPONSE: {"status":"starting"}
2026-06-02T09:42:59.450Z | server_status | {} | SUCCESS | RESPONSE: {"status":"started"}
2026-06-02T09:42:59.451Z | log_config | {"logDir":"./logs","logFile":"logs\\mcp-mssqlserver.log"} | SUCCESS | RESPONSE: {"status":"configured"}
2026-06-02T09:42:59.451Z | server_start | {"name":"mssqlserver-mcp-server","version":"1.0.0","logDir":"./logs","logFile":"logs\\mcp-mssqlserver.log"} | SUCCESS | RESPONSE: {"status":"started"}
2026-06-02T09:42:59.452Z | main | {} | SUCCESS | RESPONSE: {"status":"started"}
2026-06-02T09:42:59.453Z | initialize | {"protocolVersion":"2025-06-18","capabilities":{"tools":{},"resources":{},"logging":{},"sampling":{},"roots":{"listChanged":true}},"clientInfo":{"name":"Copilot","version":"1.0.0"}} | SUCCESS | RESPONSE: null
2026-06-02T09:42:59.453Z | initialize | {"protocolVersion":"2025-06-18","capabilities":{"tools":{},"resources":{},"logging":{},"sampling":{},"roots":{"listChanged":true}},"clientInfo":{"name":"Copilot","version":"1.0.0"}} | SUCCESS | RESPONSE: {"protocolVersion":"2025-06-18","capabilities":{"tools":{"listChanged":false},"resources":{"listChanged":false},"logging":{"listChanged":false},"roots":{"listChanged":false}},"serverInfo":{"name":"mssqlserver-mcp-server","version":"1.0.0"}}
2026-06-02T09:42:59.460Z | tools/list | {} | SUCCESS | RESPONSE: {"tools":[{"name":"sql_query","description":"Execute SQL query, supports DDL and DML operations","inputSchema":{"type":"object","properties":{"sql":{"type":"string","description":"SQL statement to execute"}},"required":["sql"]}},{"name":"get_database_info","description":"Get database information, including database list, table list and configuration information","inputSchema":{"type":"object","properties":{}}},{"name":"get_operation_logs","description":"Get operation logs","inputSchema":{"type":"object","properties":{"limit":{"type":"number","description":"Limit count, default 50"},"offset":{"type":"number","description":"Offset, default 0"}}}},{"name":"check_permissions","description":"Check database permissions for DDL, DROP, DELETE and other operations","inputSchema":{"type":"object","properties":{}}}],"environment":{"ALLOW_DDL":false,"ALLOW_DROP":false,"ALLOW_DELETE":false,"MSSQL_SERVER":"192.168.4.162\\BI4SIGHT","MSSQL_PORT":"1433","MSSQL_USER":"sahuntmobi","MSSQL_DATABASE":"bi4sight_platform","MSSQL_SCHEMA":"dbo","serverInfo":{"name":"mssqlserver-mcp-server","version":"1.0.0"}}}
2026-06-02T09:42:59.461Z | prompts/list | {} | SUCCESS | RESPONSE: {"prompts":[]}
2026-06-02T09:42:59.461Z | resources/list | {} | SUCCESS | RESPONSE: {"resources":[]}
2026-06-02T09:42:59.461Z | connection_pool | {"action":"created"} | SUCCESS | RESPONSE: {"status":"success"}
2026-06-02T09:42:59.462Z | connection_pool_created | {"server":"192.168.4.162\\BI4SIGHT","port":1433,"database":"bi4sight_ads_template","max":10} | SUCCESS | RESPONSE: {"status":"success"}
2026-06-02T09:42:59.462Z | notifications/initialized | {} | SUCCESS | RESPONSE: null
2026-06-02T09:42:59.462Z | tools/list | {} | SUCCESS | RESPONSE: {"tools":[{"name":"sql_query","description":"Execute SQL query, supports DDL and DML operations","inputSchema":{"type":"object","properties":{"sql":{"type":"string","description":"SQL statement to execute"}},"required":["sql"]}},{"name":"get_database_info","description":"Get database information, including database list, table list and configuration information","inputSchema":{"type":"object","properties":{}}},{"name":"get_operation_logs","description":"Get operation logs","inputSchema":{"type":"object","properties":{"limit":{"type":"number","description":"Limit count, default 50"},"offset":{"type":"number","description":"Offset, default 0"}}}},{"name":"check_permissions","description":"Check database permissions for DDL, DROP, DELETE and other operations","inputSchema":{"type":"object","properties":{}}}],"environment":{"ALLOW_DDL":false,"ALLOW_DROP":false,"ALLOW_DELETE":false,"MSSQL_SERVER":"192.168.4.162\\BI4SIGHT","MSSQL_PORT":"1433","MSSQL_USER":"sahuntmobi","MSSQL_DATABASE":"bi4sight_ads_template","MSSQL_SCHEMA":"dbo","serverInfo":{"name":"mssqlserver-mcp-server","version":"1.0.0"}}}
2026-06-02T09:42:59.462Z | prompts/list | {} | SUCCESS | RESPONSE: {"prompts":[]}
2026-06-02T09:42:59.463Z | resources/list | {} | SUCCESS | RESPONSE: {"resources":[]}
2026-06-02T09:42:59.489Z | connection_pool | {"action":"created"} | SUCCESS | RESPONSE: {"status":"success"}
2026-06-02T09:42:59.489Z | connection_pool_created | {"server":"192.168.4.162\\BI4SIGHT","port":1433,"database":"bi4sight_platform","max":10} | SUCCESS | RESPONSE: {"status":"success"}
2026-06-02T09:42:59.489Z | notifications/initialized | {} | SUCCESS | RESPONSE: null
2026-06-02T09:42:59.489Z | server_startup | {"time":"2026-06-02T09:42:59.489Z","environment":{"ALLOW_DDL":false,"ALLOW_DROP":false,"ALLOW_DELETE":false},"database":"192.168.4.162\\BI4SIGHT:1433","user":"sahuntmobi","databaseName":"bi4sight_ads_1","schema":"dbo","startedVia":"C:\\Users\\Administrator\\AppData\\Local\\npm-cache\\_npx\\ffdd41263fd07c20\\node_modules\\@liangshanli\\mcp-server-mssqlserver\\src\\server-final.js"} | SUCCESS | RESPONSE: {"status":"starting"}
2026-06-02T09:42:59.489Z | main | {} | SUCCESS | RESPONSE: {"status":"starting"}
2026-06-02T09:42:59.489Z | server_status | {} | SUCCESS | RESPONSE: {"status":"started"}
2026-06-02T09:42:59.490Z | log_config | {"logDir":"./logs","logFile":"logs\\mcp-mssqlserver.log"} | SUCCESS | RESPONSE: {"status":"configured"}
2026-06-02T09:42:59.490Z | server_start | {"name":"mssqlserver-mcp-server","version":"1.0.0","logDir":"./logs","logFile":"logs\\mcp-mssqlserver.log"} | SUCCESS | RESPONSE: {"status":"started"}
2026-06-02T09:42:59.491Z | main | {} | SUCCESS | RESPONSE: {"status":"started"}
2026-06-02T09:42:59.492Z | initialize | {"protocolVersion":"2025-06-18","capabilities":{"tools":{},"resources":{},"logging":{},"sampling":{},"roots":{"listChanged":true}},"clientInfo":{"name":"Copilot","version":"1.0.0"}} | SUCCESS | RESPONSE: null
2026-06-02T09:42:59.492Z | initialize | {"protocolVersion":"2025-06-18","capabilities":{"tools":{},"resources":{},"logging":{},"sampling":{},"roots":{"listChanged":true}},"clientInfo":{"name":"Copilot","version":"1.0.0"}} | SUCCESS | RESPONSE: {"protocolVersion":"2025-06-18","capabilities":{"tools":{"listChanged":false},"resources":{"listChanged":false},"logging":{"listChanged":false},"roots":{"listChanged":false}},"serverInfo":{"name":"mssqlserver-mcp-server","version":"1.0.0"}}
2026-06-02T09:42:59.527Z | connection_pool | {"action":"created"} | SUCCESS | RESPONSE: {"status":"success"}
2026-06-02T09:42:59.527Z | connection_pool_created | {"server":"192.168.4.162\\BI4SIGHT","port":1433,"database":"bi4sight_ads_1","max":10} | SUCCESS | RESPONSE: {"status":"success"}
2026-06-02T09:42:59.527Z | notifications/initialized | {} | SUCCESS | RESPONSE: null
